normalization,n_clusters,m,clustering_method,defuzz_method,neighbor_method,train_rmse,train_mae,test_rmse,test_mae,train_precision,train_recall,train_accuracy,train_f1_score,test_precision,test_recall,test_accuracy,test_f1_score,avg_max_membership,avg_entropy,elapsed_sec,train_thresholds,train_precision_at_threshold,train_recall_at_threshold,train_f1_score_at_threshold,test_thresholds,test_precision_at_threshold,test_recall_at_threshold,test_f1_score_at_threshold
minmax_per_user,2,1.2,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.6024436645333653,0.6579289276989302,39.573699000058696,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,1.2,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.6024436645333653,0.6579289276989302,39.42807359993458,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,1.5,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.5000000220517565,0.6931471803599436,39.78449729993008,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,1.5,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.5000000220517565,0.6931471803599436,39.59910700004548,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,1.8,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.5000000182656336,0.6931471803599443,39.93535960000008,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,1.8,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.5000000182656336,0.6931471803599443,39.44021010003053,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,2.0,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.5000000082521109,0.6931471803599452,40.00037300004624,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,2.0,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.5000000082521109,0.6931471803599452,39.33624710002914,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,2.2,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.5000000070589157,0.6931471803599452,39.5599698999431,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,2.2,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.5000000070589157,0.6931471803599452,39.50924970000051,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,2.5,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.5000000064427094,0.6931471803599452,39.8044583001174,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,2,2.5,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.5000000064427094,0.6931471803599452,40.02896420005709,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,1.2,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.4340954498495184,1.0379064004066851,36.883067399961874,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,1.2,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.4340954498495184,1.0379064004066851,40.7310734000057,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,1.5,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3333333536513971,1.0986122883681064,40.72814380005002,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,1.5,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3333333536513971,1.0986122883681064,55.63853090000339,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,1.8,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3333333407466304,1.098612288368109,40.29708170006052,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,1.8,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3333333407466304,1.098612288368109,54.46355059999041,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,2.0,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3333333417914811,1.098612288368109,40.873739699833095,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,2.0,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3333333417914811,1.098612288368109,53.9630865000654,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,2.2,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3333333408740563,1.098612288368109,40.366852700011805,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,2.2,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3333333408740563,1.098612288368109,58.8805867000483,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,2.5,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3333333406501088,1.098612288368109,40.79142550006509,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,3,2.5,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3333333406501088,1.098612288368109,54.66218940005638,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,4,1.2,fcm,maximum,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3463872082756885,1.3046222036083244,37.20697730011307,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
minmax_per_user,4,1.2,fcm,cog,pearson,1.002222606940724,0.8010285435777158,0.7579249926567658,0.5967131542928851,0.5868131868131868,0.137142963518776,0.5868131868131868,0.2096787390766348,0.6044795482295483,0.5114339794190319,0.6044795482295483,0.5235736632273467,0.3463872082756885,1.3046222036083244,41.36699100001715,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5868131868131868, 0.575076923076923, 0.5633406593406594, 0.5516043956043956, 0.5398681318681319]","[0.137142963518776, 0.1344001042484005, 0.13165724497802495, 0.12891438570764943, 0.12617152643727392]","[0.2096787390766348, 0.2054851642951021, 0.2012915895135694, 0.19709801473203672, 0.19290443995050405]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6044795482295483, 0.5923899572649574, 0.5803003663003663, 0.5682107753357754, 0.5561211843711844]","[0.5114339794190319, 0.5012052998306512, 0.4909766202422706, 0.48074794065389, 0.4705192610655094]","[0.5235736632273467, 0.5131021899627998, 0.5026307166982528, 0.4921592434337058, 0.4816877701691589]"
